id,name,total_heat,total_area,total_nmhc,total_pm2.5,total_pm10,total_co,total_co2,total_ch4,total_nh3,total_so2,total_voc,total_nox
SF11E321669,,353304695.66032296,150.80594295999998,,1.088777,1.284757,10.738212,246.724627,0.5713090000000001,0.180426,0.146566,2.593622,0.361929
SF11E321716,,696961828.507119,123.7948538,,2.08888,2.464878,20.601866,473.355126,1.096088,0.346157,0.281195,4.976011,0.69438
SF11E321649,,436419350.389066,165.639679,,1.257539,1.483896,12.402648,284.967248,0.659862,0.208392,0.169284,2.995637,0.418028
SF11E321620,,101748.73238400002,2.02379307,,0.006572,0.007755,0.064821,1.489339,0.003449,0.001089,0.000885,0.015656,0.002185
SF11E321621,,1479708904.995484,191.5313808,,7.057855,8.328268,78.881818,1121.311764,3.932971,1.30126,0.696786,18.705615,1.416403
SF11E321655,,206604630.022544,100.53729532,,0.70116,0.827369,6.915286,158.887837,0.36791599999999997,0.11619199999999999,0.094387,1.6702629999999998,0.233078
SF11E321726,,67643762.778237,95.61248507,,0.742136,0.87572,9.018994,80.552943,0.431488,0.147116,0.053474,2.114799,0.076287
SF11E321694,,158208378.071541,170.6114393,,1.413922,1.668428,16.976971,164.094481,0.816973,0.277361,0.107509,3.987064,0.166006
SF11E321714,,24651507.454611,46.99944347,,0.274128,0.323471,3.302324,31.25365,0.158662,0.053928,0.020547,0.775221,0.031095
SF11E321703,,868265890.1509292,163.2180463,,7.006844,8.268076,83.243802,858.937445,4.026633,1.361891,0.557016,19.577183,0.911638
SF11E321115,,1927036139.5874007,285.2881045,,10.707262,12.634569,125.637453,1393.424302,6.114328,2.058851,0.894036,29.595987,1.55037
SF11E321662,,182439.22752400005,123.7948538,,0.003944,0.004654,0.049821,0.330458,0.00234,0.000809,0.000232,0.011625,0.000216
SF11E321150,,157049742.132963,174.6491412,,2.241467,2.644931,27.83524,212.606609,1.317956,0.452787,0.145248,6.508814,0.170727
SF11E321699,,1544764361.2141986,380.7968053,,9.807005,11.572266,118.99551,1074.095271,5.697314,1.941431,0.71174,27.908066,1.026815
SF11E321632,,12973488.425505001,175.1730046,,0.240428,0.283705,3.024667,20.796751,0.142333,0.049121,0.014516,0.706111,0.014407
SF11E321638,,1420793599.3262212,379.0794229,,11.048374,13.037081,136.001281,1109.866864,6.466584,2.214772,0.748744,31.837347,0.961936
SF11E321678,,17181430585.327538,381.9656137,,31.040042,36.627249,306.136673,7033.895119,16.287494,5.143778,4.178467,73.941813,10.318256
SF11E320155,,107624355.402489,100.5372953,,1.630124,1.923546,20.239607,154.81475,0.9584,0.329239,0.105736,4.732813,0.124541
SF11E321708,,1263435677.283052,370.1638607,,10.295787,12.149029,126.963822,1022.583447,6.031706,2.067125,0.691551,29.714923,0.873691
SF11E319990,,1767430865.464538,195.3812826,,7.147924,8.434551,77.663103,1250.348613,3.928075,1.286266,0.76647,18.490075,1.65761
SF11E321654,,4740070.705677001,13.8131908,,0.044859,0.052933,0.442426,10.16533,0.023539,0.007434,0.006039,0.10686,0.014912
SF11E321732,,5993850.049704,8.302740802,,0.094372,0.111359,0.930757,21.385367,0.049519,0.015639,0.012704,0.224808,0.031371
SF11E321637,,13486157.167714,12.4541112,,0.141558,0.167038,1.396135,32.078051,0.074279,0.023458,0.019056,0.337211,0.047056
SF11E321736,,5993850.049704,8.302740802,,0.094372,0.111359,0.930757,21.385367,0.049519,0.015639,0.012704,0.224808,0.031371
SF11E321721,,175624.76123099998,2.6588539,,0.008635,0.010189,0.085161,1.95669,0.004531,0.001431,0.001162,0.020569,0.00287
SF11E321644,,5993850.049704,8.302740802,,0.094372,0.111359,0.930757,21.385367,0.049519,0.015639,0.012704,0.224808,0.031371
SF11E321036,,156245687.76060098,103.141786,,2.311705,2.727812,28.665599,221.428011,1.358218,0.466381,0.150943,6.704224,0.180276
SF11E321675,,262712858.02466,72.94303742,,0.829097,0.978335,8.177086,187.87936,0.435048,0.137393,0.111609,1.975028,0.275607
SF11E321626,,,4.788902284,,,,,,,,,,
SF11E321673,,896386140.053578,210.1557134,,2.388707,2.818674,23.558948,541.298009,1.253415,0.395843,0.321557,5.690241,0.794048
SF11E321674,,894631903.7228471,178.6423641,,7.031343,8.296985,83.532199,862.078108,4.040646,1.366615,0.559037,19.645091,0.915093
SF11E321650,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E320003,,1401279944.661348,280.2076178,,3.184942,3.758232,31.411931,721.730679,1.67122,0.52779,0.428742,7.586988,1.058731
SF11E321048,,10297342476.625368,327.9977985,,46.423116,54.779276,537.683772,6404.277262,26.335463,8.826549,4.068514,126.881635,7.427598
SF11E321689,,847788371.6132748,115.6156657,,10.987931,12.965759,135.186311,1107.452532,6.429451,2.201648,0.746586,31.648692,0.963787
SF11E321642,,914565278.11002,147.1290149,,9.354086,11.037822,113.302559,1034.664831,5.429309,1.848967,0.684261,26.578897,0.999182
SF11E321723,,232234724.997926,38.53855522,,3.625277,4.277827,44.566647,367.22666,2.120401,0.725888,0.247299,10.434643,0.321567
SF11E321646,,,77.07711044,,,,,,,,,,
SF11E320996,,253314943.37614593,81.99944963,,3.603466,4.25209,44.525047,353.339084,2.113252,0.724738,0.239623,10.418105,0.29692
SF11E318154,,,140.1038089,,,,,,,,,,
SF11E321004,,3088641807.130019,163.9988993,,22.880721,26.999251,269.442138,2928.006209,13.089761,4.413307,1.884188,63.441286,3.216474
SF11E321679,,242181071.138228,70.05190446,,0.841965,0.993519,8.529344,179.177841,0.447379,0.142726,0.107186,2.05168,0.257289
SF11E318282,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E321729,,246385570.084333,70.05190446,,0.819729,0.96728,8.200456,179.787891,0.432998,0.137485,0.107185,1.976342,0.260884
SF11E321710,,5213112.333544999,8.164361788,,0.108606,0.128155,1.149028,20.595213,0.058916,0.019104,0.012492,0.274613,0.028293
SF11E321667,,13486157.167714,12.4541112,,0.141558,0.167038,1.396135,32.078051,0.074279,0.023458,0.019056,0.337211,0.047056
SF11E321630,,3024270012.6821275,163.9988993,,21.674923,25.576409,254.31858,2821.34547,12.377064,4.167606,1.810138,59.909333,3.139629
SF11E321688,,,4.788902284,,,,,,,,,,
SF11E321691,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E321087,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E320025,,250854035.93187898,70.05190446,,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683
SF11E321670,,1397259.762576,4.082180894,,0.04917,0.058021,0.498601,10.438446,0.026139,0.008342,0.006246,0.119917,0.014976
SF11E320087,,,81.99944963,,,,,,,,,,
SF11E321645,,,70.05190446,,,,,,,,,,
SF11E321181,,29097726.417525996,70.47692572,,0.626904,0.739746,7.904308,53.316432,0.371563,0.12833,0.037367,1.844751,0.035796
SF11E321707,,1502818642.3946998,78.22367941,,4.694242,5.539205,46.297605,1063.748722,2.463187,0.777903,0.631917,11.182355,1.560449
SF11E321731,,13486157.167714,12.4541112,,0.141558,0.167038,1.396135,32.078051,0.074279,0.023458,0.019056,0.337211,0.047056
